RecordID,Year,Adj. Day of Year,Species,Elevation,Pigment
13499,2014-01-01,2014-10-17,SM,1400,41.86
13500,2014-01-01,2014-10-18,SM,1400,36.41
13501,2014-01-01,2014-10-19,SM,1400,30.97
13502,2014-01-01,2014-10-20,SM,1400,25.53
13503,2014-01-01,2014-10-21,SM,1400,20.09
13504,2014-01-01,2014-10-22,SM,1400,14.64
13505,2014-01-01,2014-10-23,SM,1400,9.20
13506,2014-01-01,2014-10-24,SM,1400,8.05
13507,2014-01-01,2014-10-25,SM,1400,6.90
13508,2014-01-01,2014-10-26,SM,1400,5.75
13509,2014-01-01,2014-10-27,SM,1400,4.60
13510,2014-01-01,2014-10-28,SM,1400,3.45
13511,2014-01-01,2014-10-29,SM,1400,2.30
13512,2014-01-01,2014-10-30,SM,1400,1.15
13513,2014-01-01,2014-10-31,SM,1400,0.00
13514,2014-01-01,2014-11-01,SM,1400,0.00
13515,2014-01-01,2014-11-02,SM,1400,0.00
13516,2014-01-01,2014-11-03,SM,1400,0.00
13517,2014-01-01,2014-11-04,SM,1400,0.0
13518,2014-01-01,2014-11-05,SM,1400,0.0
13519,2014-01-01,2014-11-06,SM,1400,0.0
13520,2014-01-01,2014-11-07,SM,1400,0.0
13521,2014-01-01,2014-09-04,SM,2200,0.00
13522,2014-01-01,2014-09-05,SM,2200,0.00
13523,2014-01-01,2014-09-06,SM,2200,0.00
13524,2014-01-01,2014-09-07,SM,2200,0.00
13525,2014-01-01,2014-09-08,SM,2200,0.00
13526,2014-01-01,2014-09-09,SM,2200,0.00
13527,2014-01-01,2014-09-10,SM,2200,0.00
13528,2014-01-01,2014-09-11,SM,2200,0.00
13529,2014-01-01,2014-09-12,SM,2200,0.00
13530,2014-01-01,2014-09-13,SM,2200,0.00
13531,2014-01-01,2014-09-14,SM,2200,0.00
13532,2014-01-01,2014-09-15,SM,2200,0.00
13533,2014-01-01,2014-09-16,SM,2200,0.00
13534,2014-01-01,2014-09-17,SM,2200,0.00
13535,2014-01-01,2014-09-18,SM,2200,0.00
13536,2014-01-01,2014-09-19,SM,2200,0.00
13537,2014-01-01,2014-09-20,SM,2200,0.00
13538,2014-01-01,2014-09-21,SM,2200,0.00
13539,2014-01-01,2014-09-22,SM,2200,0.00
13540,2014-01-01,2014-09-23,SM,2200,25.75
13541,2014-01-01,2014-09-24,SM,2200,27.73
13542,2014-01-01,2014-09-25,SM,2200,29.70
13543,2014-01-01,2014-09-26,SM,2200,31.68
13544,2014-01-01,2014-09-27,SM,2200,33.65
13545,2014-01-01,2014-09-28,SM,2200,35.63
13546,2014-01-01,2014-09-29,SM,2200,37.60
13547,2014-01-01,2014-09-30,SM,2200,39.58
13548,2014-01-01,2014-10-01,SM,2200,41.55
13549,2014-01-01,2014-10-02,SM,2200,39.85
13550,2014-01-01,2014-10-03,SM,2200,38.15
13551,2014-01-01,2014-10-04,SM,2200,36.46
13552,2014-01-01,2014-10-05,SM,2200,34.76
13553,2014-01-01,2014-10-06,SM,2200,33.06
13554,2014-01-01,2014-10-07,SM,2200,31.36
13555,2014-01-01,2014-10-08,SM,2200,31.92
13556,2014-01-01,2014-10-09,SM,2200,32.48
13557,2014-01-01,2014-10-10,SM,2200,33.04
13558,2014-01-01,2014-10-11,SM,2200,33.60
13559,2014-01-01,2014-10-12,SM,2200,30.08
13560,2014-01-01,2014-10-13,SM,2200,26.56
13561,2014-01-01,2014-10-14,SM,2200,23.04
13562,2014-01-01,2014-10-15,SM,2200,19.52
13563,2014-01-01,2014-10-16,SM,2200,16.00
13564,2014-01-01,2014-10-17,SM,2200,13.71
13565,2014-01-01,2014-10-18,SM,2200,11.43
13566,2014-01-01,2014-10-19,SM,2200,9.14
13567,2014-01-01,2014-10-20,SM,2200,6.86
13568,2014-01-01,2014-10-21,SM,2200,4.57
13569,2014-01-01,2014-10-22,SM,2200,2.29
13570,2014-01-01,2014-10-23,SM,2200,0.00
13571,2014-01-01,2014-10-24,SM,2200,0.00
13572,2014-01-01,2014-10-25,SM,2200,0.00
13573,2014-01-01,2014-10-26,SM,2200,0.00
13574,2014-01-01,2014-10-27,SM,2200,0.00
13575,2014-01-01,2014-10-28,SM,2200,0.00
13576,2014-01-01,2014-10-29,SM,2200,0.00
13577,2014-01-01,2014-10-30,SM,2200,0.00
13578,2014-01-01,2014-10-31,SM,2200,0.00
13579,2014-01-01,2014-11-01,SM,2200,0.00
13580,2014-01-01,2014-11-02,SM,2200,0.00
13581,2014-01-01,2014-11-03,SM,2200,0.00
13582,2014-01-01,2014-11-04,SM,2200,0.0
13583,2014-01-01,2014-11-05,SM,2200,0.0
13584,2014-01-01,2014-11-06,SM,2200,0.0
13585,2014-01-01,2014-11-07,SM,2200,0.0
13586,2014-01-01,2014-09-04,RMS,1400,0.00
13587,2014-01-01,2014-09-05,RMS,1400,0.00
13588,2014-01-01,2014-09-06,RMS,1400,0.00
13589,2014-01-01,2014-09-07,RMS,1400,0.00
13590,2014-01-01,2014-09-08,RMS,1400,0.00
13591,2014-01-01,2014-09-09,RMS,1400,0.00
13592,2014-01-01,2014-09-10,RMS,1400,0.00
13593,2014-01-01,2014-09-11,RMS,1400,0.00
13594,2014-01-01,2014-09-12,RMS,1400,0.00
13595,2014-01-01,2014-09-13,RMS,1400,0.00
13596,2014-01-01,2014-09-14,RMS,1400,0.00
13597,2014-01-01,2014-09-15,RMS,1400,0.00
13598,2014-01-01,2014-09-16,RMS,1400,0.00
13599,2014-01-01,2014-09-17,RMS,1400,0.00
13600,2014-01-01,2014-09-18,RMS,1400,0.00
13601,2014-01-01,2014-09-19,RMS,1400,0.00
13602,2014-01-01,2014-09-20,RMS,1400,0.00
13603,2014-01-01,2014-09-21,RMS,1400,0.00
13604,2014-01-01,2014-09-22,RMS,1400,0.00
13605,2014-01-01,2014-09-23,RMS,1400,29.56
13606,2014-01-01,2014-09-24,RMS,1400,32.86
13607,2014-01-01,2014-09-25,RMS,1400,36.15
13608,2014-01-01,2014-09-26,RMS,1400,39.44
13609,2014-01-01,2014-09-27,RMS,1400,42.73
13610,2014-01-01,2014-09-28,RMS,1400,46.02
13611,2014-01-01,2014-09-29,RMS,1400,49.32
13612,2014-01-01,2014-09-30,RMS,1400,52.61
13613,2014-01-01,2014-10-01,RMS,1400,55.90
13614,2014-01-01,2014-10-02,RMS,1400,57.30
13615,2014-01-01,2014-10-03,RMS,1400,58.70
13616,2014-01-01,2014-10-04,RMS,1400,60.10
13617,2014-01-01,2014-10-05,RMS,1400,61.50
13618,2014-01-01,2014-10-06,RMS,1400,62.90
13619,2014-01-01,2014-10-07,RMS,1400,64.30
13620,2014-01-01,2014-10-08,RMS,1400,66.70
13621,2014-01-01,2014-10-09,RMS,1400,69.10
13622,2014-01-01,2014-10-10,RMS,1400,71.50
13623,2014-01-01,2014-10-11,RMS,1400,73.90
13624,2014-01-01,2014-10-12,RMS,1400,66.72
13625,2014-01-01,2014-10-13,RMS,1400,59.54
13626,2014-01-01,2014-10-14,RMS,1400,52.36
13627,2014-01-01,2014-10-15,RMS,1400,45.18
13628,2014-01-01,2014-10-16,RMS,1400,38.00
13629,2014-01-01,2014-10-17,RMS,1400,32.57
13630,2014-01-01,2014-10-18,RMS,1400,27.14
13631,2014-01-01,2014-10-19,RMS,1400,21.71
13632,2014-01-01,2014-10-20,RMS,1400,16.29
13633,2014-01-01,2014-10-21,RMS,1400,10.86
13634,2014-01-01,2014-10-22,RMS,1400,5.43
13635,2014-01-01,2014-10-23,RMS,1400,0.00
13636,2014-01-01,2014-10-24,RMS,1400,0.00
13637,2014-01-01,2014-10-25,RMS,1400,0.00
13638,2014-01-01,2014-10-26,RMS,1400,0.00
13639,2014-01-01,2014-10-27,RMS,1400,0.00
13640,2014-01-01,2014-10-28,RMS,1400,0.00
13641,2014-01-01,2014-10-29,RMS,1400,0.00
13642,2014-01-01,2014-10-30,RMS,1400,0.00
13643,2014-01-01,2014-10-31,RMS,1400,0.00
13644,2014-01-01,2014-11-01,RMS,1400,0.00
13645,2014-01-01,2014-11-02,RMS,1400,0.00
13646,2014-01-01,2014-11-03,RMS,1400,0.00
13647,2014-01-01,2014-11-04,RMS,1400,0.0
13648,2014-01-01,2014-11-05,RMS,1400,0.0
13649,2014-01-01,2014-11-06,RMS,1400,0.0
13650,2014-01-01,2014-11-07,RMS,1400,0.0
13651,2014-01-01,2014-09-04,RMP,1400,0.00
13652,2014-01-01,2014-09-05,RMP,1400,0.00
13653,2014-01-01,2014-09-06,RMP,1400,0.00
13654,2014-01-01,2014-09-07,RMP,1400,0.00
13655,2014-01-01,2014-09-08,RMP,1400,0.00
13656,2014-01-01,2014-09-09,RMP,1400,0.00
13657,2014-01-01,2014-09-10,RMP,1400,0.00
13658,2014-01-01,2014-09-11,RMP,1400,0.00
13659,2014-01-01,2014-09-12,RMP,1400,0.00
13660,2014-01-01,2014-09-13,RMP,1400,0.00
13661,2014-01-01,2014-09-14,RMP,1400,0.00
13662,2014-01-01,2014-09-15,RMP,1400,0.00
13663,2014-01-01,2014-09-16,RMP,1400,0.00
13664,2014-01-01,2014-09-17,RMP,1400,0.00
13665,2014-01-01,2014-09-18,RMP,1400,0.00
13666,2014-01-01,2014-09-19,RMP,1400,0.00
13667,2014-01-01,2014-09-20,RMP,1400,0.00
13668,2014-01-01,2014-09-21,RMP,1400,0.00
13669,2014-01-01,2014-09-22,RMP,1400,0.00
13670,2014-01-01,2014-09-23,RMP,1400,24.75
13671,2014-01-01,2014-09-24,RMP,1400,26.36
13672,2014-01-01,2014-09-25,RMP,1400,27.97
13673,2014-01-01,2014-09-26,RMP,1400,29.58
13674,2014-01-01,2014-09-27,RMP,1400,31.19
13675,2014-01-01,2014-09-28,RMP,1400,32.80
13676,2014-01-01,2014-09-29,RMP,1400,34.41
13677,2014-01-01,2014-09-30,RMP,1400,36.02
13678,2014-01-01,2014-10-01,RMP,1400,37.63
13679,2014-01-01,2014-10-02,RMP,1400,38.97
13680,2014-01-01,2014-10-03,RMP,1400,40.31
13681,2014-01-01,2014-10-04,RMP,1400,41.66
13682,2014-01-01,2014-10-05,RMP,1400,43.00
13683,2014-01-01,2014-10-06,RMP,1400,44.34
13684,2014-01-01,2014-10-07,RMP,1400,45.69
13685,2014-01-01,2014-10-08,RMP,1400,52.27
13686,2014-01-01,2014-10-09,RMP,1400,58.84
13687,2014-01-01,2014-10-10,RMP,1400,65.42
13688,2014-01-01,2014-10-11,RMP,1400,72.00
13689,2014-01-01,2014-10-12,RMP,1400,66.85
13690,2014-01-01,2014-10-13,RMP,1400,61.70
13691,2014-01-01,2014-10-14,RMP,1400,56.55
13692,2014-01-01,2014-10-15,RMP,1400,51.40
13693,2014-01-01,2014-10-16,RMP,1400,46.25
13694,2014-01-01,2014-10-17,RMP,1400,39.64
13695,2014-01-01,2014-10-18,RMP,1400,33.04
13696,2014-01-01,2014-10-19,RMP,1400,26.43
13697,2014-01-01,2014-10-20,RMP,1400,19.82
13698,2014-01-01,2014-10-21,RMP,1400,13.21
13699,2014-01-01,2014-10-22,RMP,1400,6.61
13700,2014-01-01,2014-10-23,RMP,1400,0.00
13701,2014-01-01,2014-10-24,RMP,1400,0.00
13702,2014-01-01,2014-10-25,RMP,1400,0.00
13703,2014-01-01,2014-10-26,RMP,1400,0.00
13704,2014-01-01,2014-10-27,RMP,1400,0.00
13705,2014-01-01,2014-10-28,RMP,1400,0.00
13706,2014-01-01,2014-10-29,RMP,1400,0.00
13707,2014-01-01,2014-10-30,RMP,1400,0.00
13708,2014-01-01,2014-10-31,RMP,1400,0.00
13709,2014-01-01,2014-11-01,RMP,1400,0.00
13710,2014-01-01,2014-11-02,RMP,1400,0.00
13711,2014-01-01,2014-11-03,RMP,1400,0.00
13712,2014-01-01,2014-11-04,RMP,1400,0.0
13713,2014-01-01,2014-11-05,RMP,1400,0.0
13714,2014-01-01,2014-11-06,RMP,1400,0.0
13715,2014-01-01,2014-11-07,RMP,1400,0.0
13716,2014-01-01,2014-09-04,WA,1400,0.00
13717,2014-01-01,2014-09-05,WA,1400,0.00
13718,2014-01-01,2014-09-06,WA,1400,0.00
13719,2014-01-01,2014-09-07,WA,1400,0.00
13720,2014-01-01,2014-09-08,WA,1400,0.00
13721,2014-01-01,2014-09-09,WA,1400,0.00
13722,2014-01-01,2014-09-10,WA,1400,0.00
13723,2014-01-01,2014-09-11,WA,1400,0.00
13724,2014-01-01,2014-09-12,WA,1400,0.00
13725,2014-01-01,2014-09-13,WA,1400,0.00
13726,2014-01-01,2014-09-14,WA,1400,0.00
13727,2014-01-01,2014-09-15,WA,1400,0.00
13728,2014-01-01,2014-09-16,WA,1400,0.00
13729,2014-01-01,2014-09-17,WA,1400,0.00
13730,2014-01-01,2014-09-18,WA,1400,0.00
13731,2014-01-01,2014-09-19,WA,1400,0.00
13732,2014-01-01,2014-09-20,WA,1400,0.00
13733,2014-01-01,2014-09-21,WA,1400,0.00
13734,2014-01-01,2014-09-22,WA,1400,0.00
13735,2014-01-01,2014-09-23,WA,1400,7.75
13736,2014-01-01,2014-09-24,WA,1400,10.54
13737,2014-01-01,2014-09-25,WA,1400,13.34
13738,2014-01-01,2014-09-26,WA,1400,16.13
13739,2014-01-01,2014-09-27,WA,1400,18.93
13740,2014-01-01,2014-09-28,WA,1400,21.72
13741,2014-01-01,2014-09-29,WA,1400,24.51
13742,2014-01-01,2014-09-30,WA,1400,27.31
13743,2014-01-01,2014-10-01,WA,1400,30.10
13744,2014-01-01,2014-10-02,WA,1400,36.46
13745,2014-01-01,2014-10-03,WA,1400,42.82
13746,2014-01-01,2014-10-04,WA,1400,49.18
13747,2014-01-01,2014-10-05,WA,1400,55.53
13748,2014-01-01,2014-10-06,WA,1400,61.89
13749,2014-01-01,2014-10-07,WA,1400,68.25
13750,2014-01-01,2014-10-08,WA,1400,67.76
13751,2014-01-01,2014-10-09,WA,1400,67.28
13752,2014-01-01,2014-10-10,WA,1400,66.79
13753,2014-01-01,2014-10-11,WA,1400,66.30
13754,2014-01-01,2014-10-12,WA,1400,58.08
13755,2014-01-01,2014-10-13,WA,1400,49.86
13756,2014-01-01,2014-10-14,WA,1400,41.64
13757,2014-01-01,2014-10-15,WA,1400,33.42
13758,2014-01-01,2014-10-16,WA,1400,25.20
13759,2014-01-01,2014-10-17,WA,1400,21.60
13760,2014-01-01,2014-10-18,WA,1400,18.00
13761,2014-01-01,2014-10-19,WA,1400,14.40
13762,2014-01-01,2014-10-20,WA,1400,10.80
13763,2014-01-01,2014-10-21,WA,1400,7.20
13764,2014-01-01,2014-10-22,WA,1400,3.60
13765,2014-01-01,2014-10-23,WA,1400,0.00
13766,2014-01-01,2014-10-24,WA,1400,0.00
13767,2014-01-01,2014-10-25,WA,1400,0.00
13768,2014-01-01,2014-10-26,WA,1400,0.00
13769,2014-01-01,2014-10-27,WA,1400,0.00
13770,2014-01-01,2014-10-28,WA,1400,0.00
13771,2014-01-01,2014-10-29,WA,1400,0.00
13772,2014-01-01,2014-10-30,WA,1400,0.00
13773,2014-01-01,2014-10-31,WA,1400,0.00
13774,2014-01-01,2014-11-01,WA,1400,0.00
13775,2014-01-01,2014-11-02,WA,1400,0.00
13776,2014-01-01,2014-11-03,WA,1400,0.00
13777,2014-01-01,2014-11-04,WA,1400,0.0
13778,2014-01-01,2014-11-05,WA,1400,0.0
13779,2014-01-01,2014-11-06,WA,1400,0.0
13780,2014-01-01,2014-11-07,WA,1400,0.0
13781,2014-01-01,2014-09-04,YB,2600,0.00
13782,2014-01-01,2014-09-05,YB,2600,0.00
13783,2014-01-01,2014-09-06,YB,2600,0.00
13784,2014-01-01,2014-09-07,YB,2600,0.00
13785,2014-01-01,2014-09-08,YB,2600,0.00
13786,2014-01-01,2014-09-09,YB,2600,0.00
13787,2014-01-01,2014-09-10,YB,2600,0.00
13788,2014-01-01,2014-09-11,YB,2600,0.00
13789,2014-01-01,2014-09-12,YB,2600,0.00
13790,2014-01-01,2014-09-13,YB,2600,0.00
13791,2014-01-01,2014-09-14,YB,2600,0.00
13792,2014-01-01,2014-09-15,YB,2600,0.00
13793,2014-01-01,2014-09-16,YB,2600,0.00
13794,2014-01-01,2014-09-17,YB,2600,0.00
13795,2014-01-01,2014-09-18,YB,2600,0.00
13796,2014-01-01,2014-09-19,YB,2600,0.00
13797,2014-01-01,2014-09-20,YB,2600,0.00
13798,2014-01-01,2014-09-21,YB,2600,0.00
13799,2014-01-01,2014-09-22,YB,2600,0.00
13800,2014-01-01,2014-09-23,YB,2600,34.06
13801,2014-01-01,2014-09-24,YB,2600,32.92
13802,2014-01-01,2014-09-25,YB,2600,31.78
13803,2014-01-01,2014-09-26,YB,2600,30.65
13804,2014-01-01,2014-09-27,YB,2600,29.51
13805,2014-01-01,2014-09-28,YB,2600,28.37
13806,2014-01-01,2014-09-29,YB,2600,27.23
13807,2014-01-01,2014-09-30,YB,2600,26.09
13808,2014-01-01,2014-10-01,YB,2600,24.95
13809,2014-01-01,2014-10-02,YB,2600,20.96
13810,2014-01-01,2014-10-03,YB,2600,16.97
13811,2014-01-01,2014-10-04,YB,2600,12.98
13812,2014-01-01,2014-10-05,YB,2600,8.98
13813,2014-01-01,2014-10-06,YB,2600,4.99
13814,2014-01-01,2014-10-07,YB,2600,1.00
13815,2014-01-01,2014-10-08,YB,2600,0.75
13816,2014-01-01,2014-10-09,YB,2600,0.50
13817,2014-01-01,2014-10-10,YB,2600,0.25
13818,2014-01-01,2014-10-11,YB,2600,0.00
13819,2014-01-01,2014-10-12,YB,2600,0.00
13820,2014-01-01,2014-10-13,YB,2600,0.00
13821,2014-01-01,2014-10-14,YB,2600,0.00
13822,2014-01-01,2014-10-15,YB,2600,0.00
13823,2014-01-01,2014-10-16,YB,2600,0.00
13824,2014-01-01,2014-10-17,YB,2600,0.00
13825,2014-01-01,2014-10-18,YB,2600,0.00
13826,2014-01-01,2014-10-19,YB,2600,0.00
13827,2014-01-01,2014-10-20,YB,2600,0.00
13828,2014-01-01,2014-10-21,YB,2600,0.00
13829,2014-01-01,2014-10-22,YB,2600,0.00
13830,2014-01-01,2014-10-23,YB,2600,0.00
13831,2014-01-01,2014-10-24,YB,2600,0.00
13832,2014-01-01,2014-10-25,YB,2600,0.00
13833,2014-01-01,2014-10-26,YB,2600,0.00
13834,2014-01-01,2014-10-27,YB,2600,0.00
13835,2014-01-01,2014-10-28,YB,2600,0.00
13836,2014-01-01,2014-10-29,YB,2600,0.00
13837,2014-01-01,2014-10-30,YB,2600,0.00
13838,2014-01-01,2014-10-31,YB,2600,0.00
13839,2014-01-01,2014-11-01,YB,2600,0.00
13840,2014-01-01,2014-11-02,YB,2600,0.00
13841,2014-01-01,2014-11-03,YB,2600,0.00
13842,2014-01-01,2014-11-04,YB,2600,0.0
13843,2014-01-01,2014-11-05,YB,2600,0.0
13844,2014-01-01,2014-11-06,YB,2600,0.0
13845,2014-01-01,2014-11-07,YB,2600,0.0
13846,2014-01-01,2014-09-04,YB,1400,0.00
13847,2014-01-01,2014-09-05,YB,1400,0.00
13848,2014-01-01,2014-09-06,YB,1400,0.00
13849,2014-01-01,2014-09-07,YB,1400,0.00
13850,2014-01-01,2014-09-08,YB,1400,0.00
13851,2014-01-01,2014-09-09,YB,1400,0.00
13852,2014-01-01,2014-09-10,YB,1400,0.00
13853,2014-01-01,2014-09-11,YB,1400,0.00
13854,2014-01-01,2014-09-12,YB,1400,0.00
13855,2014-01-01,2014-09-13,YB,1400,0.00
13856,2014-01-01,2014-09-14,YB,1400,0.00
13857,2014-01-01,2014-09-15,YB,1400,0.00
13858,2014-01-01,2014-09-16,YB,1400,0.00
13859,2014-01-01,2014-09-17,YB,1400,0.00
13860,2014-01-01,2014-09-18,YB,1400,0.00
13861,2014-01-01,2014-09-19,YB,1400,0.00
13862,2014-01-01,2014-09-20,YB,1400,0.00
13863,2014-01-01,2014-09-21,YB,1400,0.00
13864,2014-01-01,2014-09-22,YB,1400,0.00
13865,2014-01-01,2014-09-23,YB,1400,32.25
13866,2014-01-01,2014-09-24,YB,1400,29.68
13867,2014-01-01,2014-09-25,YB,1400,27.10
13868,2014-01-01,2014-09-26,YB,1400,24.53
13869,2014-01-01,2014-09-27,YB,1400,21.95
13870,2014-01-01,2014-09-28,YB,1400,19.38
13871,2014-01-01,2014-09-29,YB,1400,16.80
13872,2014-01-01,2014-09-30,YB,1400,14.23
13873,2014-01-01,2014-10-01,YB,1400,11.65
13874,2014-01-01,2014-10-02,YB,1400,12.48
13875,2014-01-01,2014-10-03,YB,1400,13.30
13876,2014-01-01,2014-10-04,YB,1400,14.13
13877,2014-01-01,2014-10-05,YB,1400,14.95
13878,2014-01-01,2014-10-06,YB,1400,15.78
13879,2014-01-01,2014-10-07,YB,1400,16.60
13880,2014-01-01,2014-10-08,YB,1400,20.91
13881,2014-01-01,2014-10-09,YB,1400,25.23
13882,2014-01-01,2014-10-10,YB,1400,29.54
13883,2014-01-01,2014-10-11,YB,1400,33.85
13884,2014-01-01,2014-10-12,YB,1400,41.08
13885,2014-01-01,2014-10-13,YB,1400,48.31
13886,2014-01-01,2014-10-14,YB,1400,55.54
13887,2014-01-01,2014-10-15,YB,1400,62.77
13888,2014-01-01,2014-10-16,YB,1400,70.00
13889,2014-01-01,2014-10-17,YB,1400,60.00
13890,2014-01-01,2014-10-18,YB,1400,50.00
13891,2014-01-01,2014-10-19,YB,1400,40.00
13892,2014-01-01,2014-10-20,YB,1400,30.00
13893,2014-01-01,2014-10-21,YB,1400,20.00
13894,2014-01-01,2014-10-22,YB,1400,10.00
13895,2014-01-01,2014-10-23,YB,1400,0.00
13896,2014-01-01,2014-10-24,YB,1400,0.00
13897,2014-01-01,2014-10-25,YB,1400,0.00
13898,2014-01-01,2014-10-26,YB,1400,0.00
13899,2014-01-01,2014-10-27,YB,1400,0.00
13900,2014-01-01,2014-10-28,YB,1400,0.00
13901,2014-01-01,2014-10-29,YB,1400,0.00
13902,2014-01-01,2014-10-30,YB,1400,0.00
13903,2014-01-01,2014-10-31,YB,1400,0.00
13904,2014-01-01,2014-11-01,YB,1400,0.00
13905,2014-01-01,2014-11-02,YB,1400,0.00
13906,2014-01-01,2014-11-03,YB,1400,0.00
13907,2014-01-01,2014-11-04,YB,1400,0.0
13908,2014-01-01,2014-11-05,YB,1400,0.0
13909,2014-01-01,2014-11-06,YB,1400,0.0
13910,2014-01-01,2014-11-07,YB,1400,0.0
13911,2014-01-01,2014-09-04,YB,2200,0.00
13912,2014-01-01,2014-09-05,YB,2200,0.00
13913,2014-01-01,2014-09-06,YB,2200,0.00
13914,2014-01-01,2014-09-07,YB,2200,0.00
13915,2014-01-01,2014-09-08,YB,2200,0.00
13916,2014-01-01,2014-09-09,YB,2200,0.00
13917,2014-01-01,2014-09-10,YB,2200,0.00
13918,2014-01-01,2014-09-11,YB,2200,0.00
13919,2014-01-01,2014-09-12,YB,2200,0.00
13920,2014-01-01,2014-09-13,YB,2200,0.00
13921,2014-01-01,2014-09-14,YB,2200,0.00
13922,2014-01-01,2014-09-15,YB,2200,0.00
13923,2014-01-01,2014-09-16,YB,2200,0.00
13924,2014-01-01,2014-09-17,YB,2200,0.00
13925,2014-01-01,2014-09-18,YB,2200,0.00
13926,2014-01-01,2014-09-19,YB,2200,0.00
13927,2014-01-01,2014-09-20,YB,2200,0.00
13928,2014-01-01,2014-09-21,YB,2200,0.00
13929,2014-01-01,2014-09-22,YB,2200,0.00
13930,2014-01-01,2014-09-23,YB,2200,18.56
13931,2014-01-01,2014-09-24,YB,2200,19.16
13932,2014-01-01,2014-09-25,YB,2200,19.75
13933,2014-01-01,2014-09-26,YB,2200,20.34
13934,2014-01-01,2014-09-27,YB,2200,20.93
13935,2014-01-01,2014-09-28,YB,2200,21.52
13936,2014-01-01,2014-09-29,YB,2200,22.12
13937,2014-01-01,2014-09-30,YB,2200,22.71
13938,2014-01-01,2014-10-01,YB,2200,23.30
13939,2014-01-01,2014-10-02,YB,2200,21.21
13940,2014-01-01,2014-10-03,YB,2200,19.12
13941,2014-01-01,2014-10-04,YB,2200,17.03
13942,2014-01-01,2014-10-05,YB,2200,14.93
13943,2014-01-01,2014-10-06,YB,2200,12.84
13944,2014-01-01,2014-10-07,YB,2200,10.75
13945,2014-01-01,2014-10-08,YB,2200,12.06
13946,2014-01-01,2014-10-09,YB,2200,13.38
13947,2014-01-01,2014-10-10,YB,2200,14.69
13948,2014-01-01,2014-10-11,YB,2200,16.00
13949,2014-01-01,2014-10-12,YB,2200,15.60
13950,2014-01-01,2014-10-13,YB,2200,15.20
13951,2014-01-01,2014-10-14,YB,2200,14.80
13952,2014-01-01,2014-10-15,YB,2200,14.40
13953,2014-01-01,2014-10-16,YB,2200,14.00
13954,2014-01-01,2014-10-17,YB,2200,12.00
13955,2014-01-01,2014-10-18,YB,2200,10.00
13956,2014-01-01,2014-10-19,YB,2200,8.00
13957,2014-01-01,2014-10-20,YB,2200,6.00
13958,2014-01-01,2014-10-21,YB,2200,4.00
13959,2014-01-01,2014-10-22,YB,2200,2.00
13960,2014-01-01,2014-10-23,YB,2200,0.00
13961,2014-01-01,2014-10-24,YB,2200,0.00
13962,2014-01-01,2014-10-25,YB,2200,0.00
13963,2014-01-01,2014-10-26,YB,2200,0.00
13964,2014-01-01,2014-10-27,YB,2200,0.00
13965,2014-01-01,2014-10-28,YB,2200,0.00
13966,2014-01-01,2014-10-29,YB,2200,0.00
13967,2014-01-01,2014-10-30,YB,2200,0.00
13968,2014-01-01,2014-10-31,YB,2200,0.00
13969,2014-01-01,2014-11-01,YB,2200,0.00
13970,2014-01-01,2014-11-02,YB,2200,0.00
13971,2014-01-01,2014-11-03,YB,2200,0.00
13972,2014-01-01,2014-11-04,YB,2200,0.0
13973,2014-01-01,2014-11-05,YB,2200,0.0
13974,2014-01-01,2014-11-06,YB,2200,0.0
13975,2014-01-01,2014-11-07,YB,2200,0.0
13976,2014-01-01,2014-09-04,WB,2600,0.00
13977,2014-01-01,2014-09-05,WB,2600,0.00
13978,2014-01-01,2014-09-06,WB,2600,0.00
13979,2014-01-01,2014-09-07,WB,2600,0.00
13980,2014-01-01,2014-09-08,WB,2600,0.00
13981,2014-01-01,2014-09-09,WB,2600,0.00
13982,2014-01-01,2014-09-10,WB,2600,0.00
13983,2014-01-01,2014-09-11,WB,2600,0.00
13984,2014-01-01,2014-09-12,WB,2600,0.00
13985,2014-01-01,2014-09-13,WB,2600,0.00
13986,2014-01-01,2014-09-14,WB,2600,0.00
13987,2014-01-01,2014-09-15,WB,2600,0.00
13988,2014-01-01,2014-09-16,WB,2600,0.00
13989,2014-01-01,2014-09-17,WB,2600,0.00
13990,2014-01-01,2014-09-18,WB,2600,0.00
13991,2014-01-01,2014-09-19,WB,2600,0.00
13992,2014-01-01,2014-09-20,WB,2600,0.00
13993,2014-01-01,2014-09-21,WB,2600,0.00
13994,2014-01-01,2014-09-22,WB,2600,0.00
13995,2014-01-01,2014-09-23,WB,2600,18.06
13996,2014-01-01,2014-09-24,WB,2600,21.84
13997,2014-01-01,2014-09-25,WB,2600,25.62
13998,2014-01-01,2014-09-26,WB,2600,29.39
13999,2014-01-01,2014-09-27,WB,2600,33.17
14000,2014-01-01,2014-09-28,WB,2600,36.95
14001,2014-01-01,2014-09-29,WB,2600,40.73
14002,2014-01-01,2014-09-30,WB,2600,44.50
14003,2014-01-01,2014-10-01,WB,2600,48.28
14004,2014-01-01,2014-10-02,WB,2600,40.90
14005,2014-01-01,2014-10-03,WB,2600,33.52
14006,2014-01-01,2014-10-04,WB,2600,26.14
14007,2014-01-01,2014-10-05,WB,2600,18.76
14008,2014-01-01,2014-10-06,WB,2600,11.38
14009,2014-01-01,2014-10-07,WB,2600,4.00
14010,2014-01-01,2014-10-08,WB,2600,3.00
